trial,respColour,colour,err_colour,err_colour_z,cue,respMem_1,sens_Resp,err_1,confMem_1,zconfMem_1,err1_cal,respMem_2,correctMem_2,err_2,confMem_2,zconfMem_2,err2_cal,response_1,correct_1,conf_1,zconf_1,subID,conf,zconf,errDiff,errDiff_cal,errDiff_cal_abs,cue_category,colour_name,lbound,ubound,colour_ans,cueID,colourCal,colourCue
1399,10,99,41,0.690632291083293,27,89,58,10,49,0.353054352845362,31,239,0,140,89,1.47392905422428,179,2,0,5,1.14105099189766,83,3,-0.6608329462242,130,148,148,town,99,94.5,103.5,11,17,10,10
1400,13,72,14,-0.819252069989493,1,113,58,41,67,1.53537590656006,55,161,0,89,80,1.08405803326855,103,1,0,1,-1.19956642737959,83,3,-0.6608329462242,48,48,48,lake,72,67.5,76.5,8,1,7,7
1401,21,198,18,-0.367410842360389,53,189,180,9,36,-0.282275059091214,9,182,0,16,19,-1.1371340937028,2,1,0,3,-0.672182466516855,86,5,0.0930535856623382,7,-7,7,sea,198,193.5,202.5,22,33,21,21
1402,4,45,6,-0.584599517647318,41,37,51,8,21,-1.0091636232746,14,38,1,7,16,-1.253266937315,13,2,1,4,0.0353780245535186,86,6,0.837482270961044,-1,-1,1,forest,45,40.5,49.5,5,26,4,4
1403,27,261,46,0.139362733309113,46,240,307,21,44,0.10539884180659,67,239,0,22,39,-0.362915136288127,68,1,0,4,0.0353780245535186,86,6,0.837482270961044,1,1,1,forest,261,256.5,265.5,29,29,28,28
1404,19,153,22,-0.295014617264745,8,169,175,16,17,-1.2030005737235001,6,113,1,40,90,1.61134320511928,62,2,1,3,-0.672182466516855,86,5,0.0930535856623382,24,56,56,mountain,153,148.5,157.5,17,7,16,16
1405,31,288,12,-0.476005180003853,4,280,300,8,40,-0.0884381086423118,20,272,1,16,44,-0.169360396934459,28,2,1,6,1.45049900669427,86,6,0.837482270961044,8,8,8,lake,288,283.5,292.5,32,4,31,31
1406,14,90,35,-0.0597268857039055,19,126,55,36,25,-0.815326672825695,71,118,1,28,93,1.72747604873148,63,1,0,3,-0.672182466516855,86,6,0.837482270961044,-8,-8,8,city,90,85.5,94.5,10,12,9,9
1407,26,234,48,0.175560845856934,21,237,186,3,31,-0.524571247152342,51,225,1,9,46,-0.0919385011929921,39,1,1,3,-0.672182466516855,86,6,0.837482270961044,6,-12,12,city,234,229.5,238.5,26,14,25,25
1408,14,99,42,0.0669665082134699,27,129,57,30,90,2.33452377196897,72,121,1,22,67,0.720991404092412,64,2,1,3,-0.672182466516855,86,6,0.837482270961044,-8,-8,8,town,99,94.5,103.5,11,17,10,10
1409,13,144,33,-0.095924998251727,2,121,177,23,60,0.8807466436022,56,127,1,17,86,1.45649941363635,50,1,0,2,-1.37974295758723,86,5,0.0930535856623382,-6,-6,6,lake,144,139.5,148.5,16,2,15,15
1410,25,243,57,0.338452352322131,29,228,300,15,13,-1.3968375241724,72,235,1,8,33,-0.595180823512528,65,1,0,3,-0.672182466516855,86,6,0.837482270961044,-7,-7,7,town,243,238.5,247.5,27,19,26,26
1411,1,342,44,0.103164620761291,55,6,298,24,24,-0.863785910437921,68,0,0,18,40,-0.324204188417393,62,1,0,4,0.0353780245535186,86,5,0.0930535856623382,-6,-6,6,sea,342,337.5,346.5,38,35,37,37
1412,40,360,360,5.82246640331709,5,1,0,1,25,-0.815326672825695,1,0,0,0,34,-0.556469875641794,0,1,1,6,1.45049900669427,86,6,0.837482270961044,-1,-1,1,lake,360,355.5,364.5,40,5,39,39
1413,2,27,18,-0.367410842360389,26,22,45,5,66,1.17150206927555,23,37,1,10,24,-0.943579354349129,8,1,0,6,1.45049900669427,86,3,-1.39580378493507,5,-15,15,town,27,22.5,31.5,3,16,2,2
1414,14,126,54,0.284155183500399,52,130,180,4,38,-0.185356583866763,50,128,1,2,81,1.26294467428268,52,1,0,3,-0.672182466516855,86,3,-1.39580378493507,-2,2,2,sea,126,121.5,130.5,14,32,13,13
1415,6,72,19,-0.349311786086478,1,56,53,16,18,-1.15454133611127,3,60,1,12,33,-0.595180823512528,7,2,0,6,1.45049900669427,86,6,0.837482270961044,-4,4,4,lake,72,67.5,76.5,8,1,7,7
1416,38,18,44,0.103164620761291,17,345,62,33,26,-0.76686743521347,77,1,0,17,44,-0.169360396934459,61,1,1,3,-0.672182466516855,86,2,-2.14023247023378,-16,-16,16,city,18,13.5,22.5,2,11,1,1
1417,7,81,22,-0.295014617264745,6,59,59,22,33,-0.427652771927891,0,116,1,35,108,2.30814026679249,57,1,0,1,-2.0873034486576,86,4,-0.651375099636368,13,57,57,mountain,81,76.5,85.5,9,6,8,8
1418,27,252,55,0.30225423977431,36,240,307,12,37,-0.233815821478989,67,245,1,7,47,-0.0532275533222586,62,2,1,4,0.0353780245535186,86,4,-0.651375099636368,-5,-5,5,school,252,247.5,256.5,28,24,27,27
1419,29,279,19,-0.349311786086478,59,263,298,16,68,1.2684205445,35,284,1,5,42,-0.246782292675926,14,2,0,4,0.0353780245535186,86,4,-0.651375099636368,-11,-21,21,desert,279,274.5,283.5,31,39,30,30
1420,4,36,20,-0.331212729812567,32,36,56,0,26,-0.76686743521347,20,36,1,0,18,-1.17584504157353,20,2,1,6,1.45049900669427,86,3,-1.39580378493507,0,0,0,school,36,31.5,40.5,4,21,3,3
1421,14,306,5,-0.602698573921228,24,125,301,179,77,1.70455368301003,176,112,0,166,79,1.18552277854121,171,1,0,5,0.742938515623892,86,5,0.0930535856623382,-13,-5,5,city,306,301.5,310.5,34,15,33,33
1422,32,297,9,-0.530302348825585,11,291,306,6,26,-0.76686743521347,15,282,1,15,40,-0.324204188417393,24,1,0,3,-0.672182466516855,86,6,0.837482270961044,9,9,9,mountain,297,292.5,301.5,33,9,32,32
1423,40,351,33,-0.095924998251727,60,358,318,7,25,-0.815326672825695,40,357,0,6,36,-0.479047979900327,39,1,0,5,0.742938515623892,86,6,0.837482270961044,-1,-1,1,desert,351,346.5,355.5,39,40,38,38
1424,13,63,7,-0.566500461373407,56,114,56,51,90,2.33452377196897,58,120,0,57,91,1.65005415299002,64,1,0,5,0.742938515623892,86,4,-0.651375099636368,6,6,6,desert,63,58.5,67.5,7,36,6,6
1425,14,108,63,0.447046689965596,33,123,45,15,70,1.36533901972446,78,96,1,12,55,0.25646002964361,51,2,1,5,0.742938515623892,86,6,0.837482270961044,-3,-27,27,school,108,103.5,112.5,12,22,11,11
1426,20,180,2,-0.656995742742961,35,181,178,1,33,-0.427652771927891,3,184,1,4,20,-1.09842314583206,6,0,0,6,1.45049900669427,86,6,0.837482270961044,3,3,3,school,180,175.5,184.5,20,23,19,19
1427,15,162,12,-0.476005180003853,20,138,174,24,62,0.977665118826651,36,1,0,161,78,1.14681183067048,173,1,0,2,-1.37974295758723,86,3,-1.39580378493507,137,137,137,city,162,157.5,166.5,18,13,17,17
1428,26,270,39,0.0126693393917376,54,236,309,34,58,0.783828168377748,73,240,1,30,72,0.914546143446079,69,2,1,2,-1.37974295758723,86,3,-1.39580378493507,-4,-4,4,sea,270,265.5,274.5,30,34,29,29
1429,18,171,15,-0.421708011182121,28,165,186,6,27,-0.718408197601244,21,172,1,1,17,-1.21455598944426,14,1,1,4,0.0353780245535186,86,6,0.837482270961044,-5,-7,7,town,171,166.5,175.5,19,18,18,18
1430,40,9,40,0.0307683956656484,13,357,49,12,39,-0.136897346254537,52,3,0,6,20,-1.09842314583206,46,2,0,4,0.0353780245535186,86,6,0.837482270961044,-6,-6,6,mountain,9,4.5,13.5,1,10,40,40
1431,26,225,50,0.211758958404756,9,230,175,5,48,0.299235792255493,55,227,1,2,22,-1.0210012500906,52,2,0,2,-1.37974295758723,86,6,0.837482270961044,-3,-3,3,mountain,225,220.5,229.5,25,8,24,24
1432,16,135,52,0.247957070952578,57,140,187,5,32,-0.476112009540116,47,123,1,12,85,1.41778846576561,64,2,1,4,0.0353780245535186,86,5,0.0930535856623382,7,17,17,desert,135,130.5,139.5,15,37,14,14
1433,26,216,36,-0.0416278294299947,3,236,180,20,32,-0.476112009540116,56,230,1,14,35,-0.517758927771061,50,2,0,5,0.742938515623892,86,4,-0.651375099636368,-6,-6,6,lake,216,211.5,220.5,24,3,23,23
1434,20,189,21,-0.313113673538656,45,183,168,6,25,-0.815326672825695,15,184,1,5,22,-1.0210012500906,16,2,1,3,-0.672182466516855,86,6,0.837482270961044,-1,1,1,forest,189,184.5,193.5,21,28,20,20
1435,24,207,38,-0.00542971688217318,58,214,169,7,58,0.783828168377748,45,193,1,14,41,-0.28549324054666,24,2,1,6,1.45049900669427,86,5,0.0930535856623382,7,-21,21,desert,207,202.5,211.5,23,38,22,22
1436,35,333,27,-0.204519335895192,49,317,306,16,39,-0.136897346254537,11,330,1,3,43,-0.208071344805193,24,1,1,5,0.742938515623892,86,5,0.0930535856623382,-13,13,13,forest,333,328.5,337.5,37,30,36,36
1437,6,54,6,-0.584599517647318,51,51,60,3,22,-0.960704385662372,9,56,1,2,15,-1.29197788518573,4,1,0,4,0.0353780245535186,86,6,0.837482270961044,-1,-5,5,sea,54,49.5,58.5,6,31,5,5
1438,14,117,73,0.628037252704704,44,122,44,5,80,1.84993139584671,78,125,1,8,57,0.333881925385077,81,1,0,2,-1.37974295758723,86,6,0.837482270961044,3,3,3,forest,117,112.5,121.5,13,27,12,12
1439,30,324,18,-0.367410842360389,40,271,306,53,51,0.444613505092169,35,302,1,22,64,0.604858560480211,4,2,0,3,-0.672182466516855,86,2,-2.14023247023378,-31,-31,31,school,324,319.5,328.5,36,25,35,35
1440,32,315,12,-0.476005180003853,30,290,303,25,41,-0.0399788710300862,13,277,0,38,39,-0.362915136288127,26,1,0,6,1.45049900669427,86,2,-2.14023247023378,13,13,13,town,315,310.5,319.5,35,20,34,34
1441,26,252,61,1.71951146171244,36,235,313,17,23,0.103154731746469,78,229,0,23,28,0.937010016480016,84,1,0,6,1.08777406991731,88,6,0.820297094925773,6,6,6,school,252,247.5,256.5,28,24,27,27
1442,24,261,46,0.880042888052992,46,220,307,41,7,-1.33204153603049,87,242,0,19,8,-1.14523446458669,65,2,0,6,1.08777406991731,88,4,-1.05466769347599,-22,-22,22,forest,261,256.5,265.5,29,29,28,28
1443,33,288,17,-0.742929687688614,4,295,305,7,20,-0.165944568461711,10,289,1,1,12,-0.728785568373346,16,1,0,3,-1.52288369788423,88,6,0.820297094925773,-6,6,6,lake,288,283.5,292.5,32,4,31,31
1444,11,117,60,1.66354689013515,44,102,57,15,39,1.53835099952343,45,103,1,14,36,1.7699078089067,46,1,1,4,-0.652664441950385,88,5,-0.11718529927511,-1,1,1,forest,117,112.5,121.5,13,27,12,12
1445,15,108,50,1.10390117436218,33,135,58,27,30,0.731053098898888,77,91,0,17,20,0.104112224053335,33,1,0,4,-0.652664441950385,88,6,0.820297094925773,-10,-44,44,school,108,103.5,112.5,12,22,11,11
1446,6,63,3,-1.52643368977077,56,53,60,10,8,-1.24234176929443,7,59,0,4,7,-1.24934668864002,1,2,1,6,1.08777406991731,88,6,0.820297094925773,-6,-6,6,desert,63,58.5,67.5,7,36,6,6
1447,4,27,34,0.20846802912543,26,36,61,9,10,-1.06294223582231,25,49,0,22,7,-1.24934668864002,12,1,0,4,-0.652664441950385,88,6,0.820297094925773,13,-13,13,town,27,22.5,31.5,3,16,2,2
1448,20,180,3,-1.52643368977077,35,182,177,2,13,-0.79384293561413,5,183,1,3,10,-0.937010016480016,6,2,1,4,-0.652664441950385,88,6,0.820297094925773,1,1,1,school,180,175.5,184.5,20,23,19,19
1449,39,9,50,1.10390117436218,13,348,59,21,20,-0.165944568461711,71,4,0,5,19,0,55,1,0,6,1.08777406991731,88,5,-0.11718529927511,-16,-16,16,mountain,9,4.5,13.5,1,10,40,40
1450,11,306,5,-1.41450454661618,24,100,301,154,18,-0.345344101933831,159,312,1,6,24,0.520561120266676,11,2,0,4,-0.652664441950385,88,4,-1.05466769347599,-148,-148,148,city,306,301.5,310.5,34,15,33,33
1451,7,54,4,-1.47046911819347,51,62,58,8,8,-1.24234176929443,4,58,1,4,8,-1.14523446458669,0,2,0,6,1.08777406991731,88,6,0.820297094925773,-4,-4,4,sea,54,49.5,58.5,6,31,5,5
1452,37,90,32,0.096538885970837,19,330,58,120,29,0.641353332162828,88,97,1,7,36,1.7699078089067,39,2,1,3,-1.52288369788423,88,4,-1.05466769347599,-113,-49,49,city,90,85.5,94.5,10,12,9,9
1453,14,153,26,-0.239248543492944,8,129,179,24,15,-0.61444340214201,50,108,0,45,30,1.14523446458669,71,1,0,6,1.08777406991731,88,6,0.820297094925773,21,21,21,mountain,153,148.5,157.5,17,7,16,16
1454,13,144,30,-0.0153902571837565,2,121,174,23,26,0.372254031954648,53,108,0,36,32,1.35345891269336,66,2,0,4,-0.652664441950385,88,6,0.820297094925773,13,13,13,lake,144,139.5,148.5,16,2,15,15
1455,21,198,30,-0.0153902571837565,53,193,168,5,22,0.0134549650104089,25,204,0,6,8,-1.14523446458669,36,2,1,5,0.217554813983462,88,4,-1.05466769347599,1,11,11,sea,198,193.5,202.5,22,33,21,21
1456,27,243,58,1.55161774698055,29,241,301,2,12,-0.88354270235019,60,230,0,13,19,0,71,2,0,6,1.08777406991731,88,6,0.820297094925773,11,11,11,town,243,238.5,247.5,27,19,26,26
1457,26,207,36,0.320397172280024,58,235,171,28,30,0.731053098898888,64,234,0,27,12,-0.728785568373346,63,2,0,6,1.08777406991731,88,6,0.820297094925773,-1,-1,1,desert,207,202.5,211.5,23,38,22,22
1458,11,162,10,-1.13468168872969,20,100,172,62,34,1.08985216584313,72,100,0,62,38,1.97813225701337,72,2,0,2,-2.39310295381808,88,5,-0.11718529927511,0,0,0,city,162,157.5,166.5,18,13,17,17
1459,39,324,24,-0.351177686647537,40,349,300,25,30,0.731053098898888,49,336,0,12,23,0.41644889621334,36,1,1,3,-1.52288369788423,88,5,-0.11718529927511,-13,-13,13,school,324,319.5,328.5,36,25,35,35
1460,39,333,30,-0.0153902571837565,49,351,303,18,29,0.641353332162828,48,347,0,14,37,1.87402003296003,44,1,0,5,0.217554813983462,88,3,-1.99215008767688,-4,-4,4,forest,333,328.5,337.5,37,30,36,36
1461,14,126,54,1.32775946067137,52,130,180,4,54,2.88384750056433,50,96,0,30,20,0.104112224053335,84,1,0,4,-0.652664441950385,88,4,-1.05466769347599,26,34,34,sea,126,121.5,130.5,14,32,13,13
1462,17,171,6,-1.35853997503888,28,149,177,22,22,0.0134549650104089,28,157,0,14,20,0.104112224053335,20,2,0,4,-0.652664441950385,88,5,-0.11718529927511,-8,-8,8,town,171,166.5,175.5,19,18,18,18
1463,5,45,14,-0.910823402420505,41,47,59,2,13,-0.79384293561413,12,45,1,0,11,-0.832897792426681,14,2,1,4,-0.652664441950385,88,6,0.820297094925773,-2,2,2,forest,45,40.5,49.5,5,26,4,4
1464,24,225,51,1.15986574593948,9,218,174,7,14,-0.70414316887807,44,229,1,4,26,0.728785568373346,55,2,0,6,1.08777406991731,88,4,-1.05466769347599,-3,11,11,mountain,225,220.5,229.5,25,8,24,24
1465,22,189,13,-0.966787973997801,45,201,176,12,9,-1.15264200255837,25,193,1,4,12,-0.728785568373346,17,2,1,5,0.217554813983462,88,6,0.820297094925773,-8,-8,8,forest,189,184.5,193.5,21,28,20,20
1466,4,36,26,-0.239248543492944,32,32,62,4,13,-0.79384293561413,30,42,0,6,10,-0.937010016480016,20,2,1,5,0.217554813983462,88,6,0.820297094925773,2,-10,10,school,36,31.5,40.5,4,21,3,3
1467,36,342,40,0.544255458589211,55,325,302,17,5,-1.51144106950261,23,359,0,17,16,-0.312336672160005,57,2,0,4,-0.652664441950385,88,4,-1.05466769347599,0,34,34,sea,342,337.5,346.5,38,35,37,37
1468,26,270,34,0.20846802912543,54,236,304,34,30,0.731053098898888,68,274,1,4,12,-0.728785568373346,30,1,1,4,-0.652664441950385,88,5,-0.11718529927511,-30,-38,38,sea,270,265.5,274.5,30,34,29,29
1469,37,360,19,-0.631000544534021,5,337,341,23,21,-0.076244801725651,4,338,0,22,28,0.937010016480016,3,2,0,5,0.217554813983462,88,5,-0.11718529927511,-1,-1,1,lake,360,355.5,364.5,40,5,39,39
1470,40,351,51,1.15986574593948,60,358,300,7,31,0.820752865634948,58,0,0,9,14,-0.520561120266676,60,2,0,6,1.08777406991731,88,6,0.820297094925773,2,2,2,desert,351,346.5,355.5,39,40,38,38
1471,10,81,23,-0.407142258224834,6,87,58,6,24,0.192854498482529,29,86,1,5,29,1.04112224053335,28,1,0,6,1.08777406991731,88,3,-1.99215008767688,-1,-1,1,mountain,81,76.5,85.5,9,6,8,8
1472,33,315,14,-0.910823402420505,30,294,301,21,18,-0.345344101933831,7,296,0,19,13,-0.624673344320011,5,2,0,3,-1.52288369788423,88,6,0.820297094925773,-2,-2,2,town,315,310.5,319.5,35,20,34,34
1473,26,234,62,1.77547603328974,21,238,172,4,24,0.192854498482529,66,228,1,6,16,-0.312336672160005,56,2,1,6,1.08777406991731,88,6,0.820297094925773,2,-10,10,city,234,229.5,238.5,26,14,25,25
1474,26,216,33,0.152503457548134,3,234,183,18,34,1.08985216584313,51,223,0,7,11,-0.832897792426681,40,1,0,5,0.217554813983462,88,5,-0.11718529927511,-11,-11,11,lake,216,211.5,220.5,24,3,23,23
1475,12,99,39,0.488290887011914,27,112,60,13,49,2.43534866688403,52,78,0,21,12,-0.728785568373346,18,1,1,6,1.08777406991731,88,5,-0.11718529927511,8,-34,34,town,99,94.5,103.5,11,17,10,10
1476,6,72,12,-1.0227525455751,1,58,60,14,5,-1.51144106950261,2,59,0,13,9,-1.04112224053335,1,1,1,4,-0.652664441950385,88,6,0.820297094925773,-1,-1,1,lake,72,67.5,76.5,8,1,7,7
1477,32,279,21,-0.519071401379427,59,287,300,8,16,-0.52474363540595,13,291,0,12,15,-0.41644889621334,9,2,0,4,-0.652664441950385,88,6,0.820297094925773,4,-4,4,desert,279,274.5,283.5,31,39,30,30
1478,9,135,40,0.544255458589211,57,81,175,54,20,-0.165944568461711,94,98,0,37,27,0.832897792426681,77,2,0,6,1.08777406991731,88,6,0.820297094925773,-17,-17,17,desert,135,130.5,139.5,15,37,14,14
1479,33,297,9,-1.19064626030699,11,296,306,1,25,0.282554265218589,10,290,0,7,12,-0.728785568373346,16,1,0,6,1.08777406991731,88,4,-1.05466769347599,6,6,6,mountain,297,292.5,301.5,33,9,32,32
1480,40,18,41,0.600220030166508,17,4,59,14,24,0.192854498482529,55,351,0,27,33,1.45757113674669,68,1,0,4,-0.652664441950385,88,2,-2.92963248187776,13,13,13,city,18,13.5,22.5,2,11,1,1
1481,15,108,52,1.32095003596778,33,133,56,25,26,-0.0165781755280139,77,125,1,17,67,1.0306581367773,69,2,0,1,-1.7283447803896,89,3,-0.412512559420091,-8,-8,8,school,108,103.5,112.5,12,22,11,11
1482,26,234,58,1.66442566828876,21,238,176,4,44,0.836013708769838,62,114,0,120,62,0.793179303418475,62,1,1,5,1.06493971316935,89,3,-0.412512559420091,116,0,0,city,234,229.5,238.5,26,14,25,25
1483,6,45,10,-1.0833793902791,41,50,55,5,18,-0.395507901882615,5,238,0,167,80,1.64810310351024,177,1,1,2,-1.03002365699986,89,3,-0.412512559420091,162,172,172,forest,45,40.5,49.5,5,26,4,4
1484,40,9,50,1.20645815852745,13,356,59,13,37,0.504450198209562,63,1,0,8,46,0.0332470366702356,58,1,0,5,1.06493971316935,89,4,0.304900587397458,-5,-5,5,mountain,9,4.5,13.5,1,10,40,40
1485,33,288,27,-0.110198432036315,4,295,315,7,13,-0.632338980854241,20,303,0,15,17,-1.34413019681095,12,2,1,1,-1.7283447803896,89,5,1.02231373421501,8,-8,8,lake,288,283.5,292.5,32,4,31,31
1486,28,207,27,-0.110198432036315,58,255,180,48,14,-0.584972765059915,75,229,1,22,61,0.74568353674671,49,2,0,4,0.366618589779612,89,4,0.304900587397458,-26,-26,26,desert,207,202.5,211.5,23,38,22,22
1487,9,135,35,0.347769077724994,57,80,170,55,11,-0.727071412442891,90,135,1,0,49,0.17573433668553,35,0,0,3,-0.33170253361012503,89,6,1.73972688103256,-55,-55,55,desert,135,130.5,139.5,15,37,14,14
1488,12,126,54,1.4354419134081,52,110,180,16,23,-0.158676822910989,70,120,1,6,72,1.26813697013612,60,2,1,2,-1.03002365699986,89,5,1.02231373421501,-10,-10,10,sea,126,121.5,130.5,14,32,13,13
1489,5,117,64,2.00790130060974,44,42,53,75,0,-1.24809978618047,11,60,0,57,29,-0.774180996749769,7,2,1,6,1.76326083655908,89,5,1.02231373421501,-18,-4,4,forest,117,112.5,121.5,13,27,12,12
1490,35,360,4,-1.42685502260008,5,318,356,42,63,1.73597180886202,38,240,0,120,18,-1.29663443013918,116,2,1,2,-1.03002365699986,89,2,-1.12992570623764,78,78,78,lake,360,355.5,364.5,40,5,39,39
1491,21,198,12,-0.96888751283877,53,193,186,5,23,-0.158676822910989,7,303,0,105,33,-0.584197930062709,117,1,1,2,-1.03002365699986,89,3,-0.412512559420091,100,110,110,sea,198,193.5,202.5,22,33,21,21
1492,13,72,11,-1.02613345155893,1,116,61,44,18,-0.395507901882615,55,1,0,71,75,1.41062427015142,60,2,1,4,0.366618589779612,89,3,-0.412512559420091,27,5,5,lake,72,67.5,76.5,8,1,7,7
1493,5,315,4,-1.42685502260008,30,47,319,92,10,-0.774437628237216,88,237,0,78,38,-0.346719096703884,82,2,0,3,-0.33170253361012503,89,3,-0.412512559420091,-14,-6,6,town,315,310.5,319.5,35,20,34,34
1494,7,189,2,-1.54134690004041,45,60,191,129,6,-0.963902491414516,131,44,0,145,43,-0.109240263345059,147,2,1,3,-0.33170253361012503,89,1,-1.84733885305519,16,16,16,forest,189,184.5,193.5,21,28,20,20
1495,30,63,8,-1.19787126771942,56,273,55,150,49,1.07284478774146,142,0,0,63,30,-0.726685230078004,55,1,1,2,-1.03002365699986,89,3,-0.412512559420091,-87,-87,87,desert,63,58.5,67.5,7,36,6,6
1496,15,324,14,-0.854395635398443,40,131,310,167,65,1.83070424045067,179,119,0,155,61,0.74568353674671,169,1,0,5,1.06493971316935,89,3,-0.412512559420091,-12,-10,10,school,324,319.5,328.5,36,25,35,35
1497,30,297,16,-0.739903757958115,11,271,313,26,4,-1.05863492300317,42,291,1,6,22,-1.10665136345212,22,2,0,3,-0.33170253361012503,89,6,1.73972688103256,-20,-20,20,mountain,297,292.5,301.5,33,9,32,32
1498,12,171,26,-0.167444370756479,28,108,197,63,103,3.63062044063502,89,263,0,92,24,-1.01165983010859,66,1,1,5,1.06493971316935,89,3,-0.412512559420091,29,-23,23,town,171,166.5,175.5,19,18,18,18
1499,26,270,36,0.405015016445158,54,236,306,34,20,-0.300775470293965,70,128,0,142,82,1.74309463685377,178,1,1,5,1.06493971316935,89,4,0.304900587397458,108,108,108,sea,270,265.5,274.5,30,34,29,29
1500,35,333,20,-0.510920003077461,49,312,313,21,10,-0.774437628237216,1,227,0,106,55,0.46070893671612,86,1,0,2,-1.03002365699986,89,2,-1.12992570623764,85,85,85,forest,333,328.5,337.5,37,30,36,36
1501,3,351,43,0.805736587486304,60,29,308,38,12,-0.679705196648566,81,7,0,16,68,1.07815390344906,59,2,0,1,-1.7283447803896,89,1,-1.84733885305519,-22,-22,22,desert,351,346.5,355.5,39,40,38,38
1502,9,306,2,-1.54134690004041,24,80,304,134,57,1.45177451409607,136,238,0,68,52,0.318221636700825,66,2,1,2,-1.03002365699986,89,3,-0.412512559420091,-66,-70,70,city,306,301.5,310.5,34,15,33,33
1503,4,27,28,-0.0529524933161514,26,36,55,9,1,-1.20073357038614,19,39,1,12,29,-0.774180996749769,16,1,0,5,1.06493971316935,89,6,1.73972688103256,3,-3,3,town,27,22.5,31.5,3,16,2,2
1504,26,36,22,-0.396428125637133,32,232,58,164,50,1.12021100353579,174,309,0,87,34,-0.536702163390944,109,1,0,5,1.06493971316935,89,3,-0.412512559420091,-77,-65,65,school,36,31.5,40.5,4,21,3,3
1505,25,243,61,1.83616348444925,29,226,304,17,13,-0.632338980854241,78,234,1,9,50,0.223230103357295,70,1,1,4,0.366618589779612,89,4,0.304900587397458,-8,-8,8,town,243,238.5,247.5,27,19,26,26
1506,12,18,37,0.462260955165322,17,106,55,88,5,-1.01126870720884,51,119,0,101,94,2.31304383691495,64,1,0,4,0.366618589779612,89,2,-1.12992570623764,13,13,13,city,18,13.5,22.5,2,11,1,1
1507,27,180,5,-1.36960908387992,35,240,185,60,42,0.741281277181188,55,239,0,59,33,-0.584197930062709,54,1,0,2,-1.03002365699986,89,3,-0.412512559420091,-1,-1,1,school,180,175.5,184.5,20,23,19,19
1508,28,216,37,0.462260955165322,3,248,179,32,12,-0.679705196648566,69,110,0,106,30,-0.726685230078004,69,2,0,5,1.06493971316935,89,3,-0.412512559420091,74,0,0,lake,216,211.5,220.5,24,3,23,23
1509,34,90,36,0.405015016445158,19,310,54,140,45,0.883379924564164,104,301,0,149,25,-0.964164063436828,113,2,0,6,1.76326083655908,89,3,-0.412512559420091,9,9,9,city,90,85.5,94.5,10,12,9,9
1510,26,162,17,-0.682657819237952,20,238,179,76,45,0.883379924564164,59,357,0,165,61,0.74568353674671,178,2,0,5,1.06493971316935,89,3,-0.412512559420091,89,119,119,city,162,157.5,166.5,18,13,17,17
1511,10,153,28,-0.0529524933161514,8,89,181,64,35,0.409717766620912,92,104,0,49,69,1.12564967012083,77,2,0,3,-0.33170253361012503,89,5,1.02231373421501,-15,-15,15,mountain,153,148.5,157.5,17,7,16,16
1512,33,225,46,0.977474403646794,9,298,179,73,20,-0.300775470293965,119,237,1,12,41,-0.204231796688589,58,1,1,3,-0.33170253361012503,89,3,-0.412512559420091,-61,-61,61,mountain,225,220.5,229.5,25,8,24,24
1513,25,81,31,0.11878532284434,6,227,50,146,16,-0.490240333471265,177,297,0,144,31,-0.679189463406239,113,1,0,3,-0.33170253361012503,89,3,-0.412512559420091,-2,-64,64,mountain,81,76.5,85.5,9,6,8,8
1514,7,54,7,-1.25511720643959,51,66,61,12,21,-0.25340925449964,5,59,0,5,9,-1.72409633018507,2,1,0,4,0.366618589779612,89,6,1.73972688103256,-7,-3,3,sea,54,49.5,58.5,6,31,5,5
1515,25,261,46,0.977474403646794,46,221,307,40,20,-0.300775470293965,86,227,0,34,52,0.318221636700825,80,1,0,5,1.06493971316935,89,5,1.02231373421501,-6,-6,6,forest,261,256.5,265.5,29,29,28,28
1516,13,144,31,0.11878532284434,2,121,175,23,20,-0.300775470293965,54,126,1,18,53,0.36571740337259,49,2,1,3,-0.33170253361012503,89,5,1.02231373421501,-5,-5,5,lake,144,139.5,148.5,16,2,15,15
1517,28,99,40,0.633998771325813,27,249,59,150,29,0.125520471854962,170,208,0,109,44,-0.0617444966732943,149,2,0,3,-0.33170253361012503,89,1,-1.84733885305519,-41,-21,21,town,99,94.5,103.5,11,17,10,10
1518,28,252,37,0.462260955165322,36,255,289,3,19,-0.34814168608829,34,233,1,19,44,-0.0617444966732943,56,1,1,2,-1.03002365699986,89,3,-0.412512559420091,16,22,22,school,252,247.5,256.5,28,24,27,27
1519,31,279,38,0.519506893885485,59,280,317,1,26,-0.0165781755280139,37,288,1,9,19,-1.24913866346742,29,1,1,5,1.06493971316935,89,6,1.73972688103256,8,-8,8,desert,279,274.5,283.5,31,39,30,30
1520,3,342,35,0.347769077724994,55,25,307,43,9,-0.821803844031541,78,332,0,10,10,-1.6766005635133,25,1,1,4,0.366618589779612,89,4,0.304900587397458,-33,-53,53,sea,342,337.5,346.5,38,35,37,37
1521,26,234,68,0.541601691138624,21,238,166,4,64,1.21282020205845,72,235,1,1,54,0.495455349297117,69,1,1,1,-1.30608993471884,91,4,0.502511677089708,-3,-3,3,city,234,229.5,238.5,26,14,25,25
