cat,colBin,colSim,roiName,session
0.0010042,-0.00043609,-0.0060942,anatBiOFC_30,session 4
-0.01765,0.006481,0.0018382,anatrHippo_30,session 4
-0.0045766,0.0033324,-0.00067492,anatrHippo_30,session 4
0.0058549,-0.0013714,-0.0040545,anatrHippo_30,session 4
-0.0017769,-0.009571,-0.00099894,anatrHippo_30,session 4
-0.029092,0.060929,0.0043553,anatrHippo_30,session 4
-0.00046989,-0.010535,-0.00075856,anatrHippo_30,session 4
-0.0021131,-0.0025929,-0.0029109,anatrHippo_30,session 4
-0.0083882,-0.0076659,-0.0069983,anatrHippo_30,session 4
-0.0014275,0.007733,-0.00063444,anatrHippo_30,session 4
3.3012e-05,-0.013015,0.0021632,anatrHippo_30,session 4
-0.0044367,0.0073755,-0.0068217,anatrHippo_30,session 4
0.0042251,0.0037039,0.0041682,anatrHippo_30,session 4
-0.0012549,0.0022965,-0.0057737,anatrHippo_30,session 4
0.0071164,0.019873,0.013052,anatrHippo_30,session 4
-0.018386,0.022959,-0.0033239,anatrHippo_30,session 4
0.0074766,-0.0012018,-0.00084999,anatrHippo_30,session 4
0.0055059,-0.0062978,0.01292,anatrHippo_30,session 4
-0.022484,0.0077237,0.0031334,anatrHippo_30,session 4
-0.014395,-0.015787,-0.0033893,anatrHippo_30,session 4
-0.0051295,0.00017868,0.00021244,anatrHippo_30,session 4
0.0054437,-0.013947,0.0012654,anatrHippo_30,session 4
0.0092868,0.006303,0.0088612,anatrHippo_30,session 4
-0.050078,-0.0742,0.030424,anatrHippo_30,session 4
0.0034508,-0.0040449,-0.0068161,anatrHippo_30,session 4
0.00038375,0.04361,-0.005952,anatrHippo_30,session 4
-0.049585,-0.021784,-0.014332,anatrHippo_30,session 4
-0.012239,-0.027342,0.0091586,anatrHippo_30,session 4
0.00088889,-0.040958,-0.0059571,anatrHippo_30,session 4
-0.011599,-0.00097984,-0.001633,anatrHippo_30,session 4
-0.0022815,-0.0022499,-0.00044536,anatrHippo_30,session 4
-0.012276,-0.015355,-0.0045199,anatrHippo_30,session 4
-0.0069862,-0.0018052,-0.0027664,anatrHippo_30,session 4
-0.016365,-0.00054184,-0.0012232,anatrHippo_30,session 4
0.0086972,-0.0064749,0.026257,anatrHippo_30,session 4
-0.0046061,0.00015885,0.00056206,anatrHippo_30,session 4
-0.0046231,0.0084841,-0.0041139,anatrHippo_30,session 4
0.01158,0.0092791,-0.00094539,anatrHippo_30,session 4
0.0026583,0.001549,0.00028236,anatrHippo_30,session 4
-0.0052168,-0.010452,0.0011619,anatrHippo_30,session 4
-0.007424,0.0019188,-0.0086015,anatrHippo_30,session 4
0.0068319,0.0025606,-0.0024928,anatrHippo_30,session 4
0.0099079,-0.0029107,-0.0030282,anatrHippo_30,session 4
-0.012029,0.0058446,0.00039989,anatBiHippo_30,session 4
-0.0063269,0.0070797,-0.0012207,anatBiHippo_30,session 4
0.0010095,-0.00044758,-0.0031867,anatBiHippo_30,session 4
-0.0052863,-0.0054364,-0.0024551,anatBiHippo_30,session 4
-0.020274,0.058755,0.0054891,anatBiHippo_30,session 4
-0.0012983,-0.0090538,-0.00042364,anatBiHippo_30,session 4
0.0014952,-0.0012927,-0.0033399,anatBiHippo_30,session 4
-0.004573,-0.0042382,-0.0054565,anatBiHippo_30,session 4
-0.0090761,0.0084091,-0.0041432,anatBiHippo_30,session 4
-0.00030064,-0.011489,0.001141,anatBiHippo_30,session 4
-0.0045387,0.0030075,-0.010734,anatBiHippo_30,session 4
0.0037378,0.0074045,0.0017242,anatBiHippo_30,session 4
-0.0038691,-0.0002781,-0.0038325,anatBiHippo_30,session 4
0.0066713,0.018072,0.014688,anatBiHippo_30,session 4
-0.013551,0.021201,-0.0059974,anatBiHippo_30,session 4
0.0077291,-0.003974,-0.00030178,anatBiHippo_30,session 4
0.0011879,-0.0020071,0.0089191,anatBiHippo_30,session 4
-0.015701,0.0061169,0.0031188,anatBiHippo_30,session 4
-0.0085333,-0.014876,-0.0034638,anatBiHippo_30,session 4
-0.0022379,0.010002,-0.0017793,anatBiHippo_30,session 4
0.0050024,-0.0095497,0.0037991,anatBiHippo_30,session 4
0.011273,0.0055092,0.0056992,anatBiHippo_30,session 4
-0.048105,-0.065667,0.0285,anatBiHippo_30,session 4
-0.0012089,-0.0023516,-0.0049948,anatBiHippo_30,session 4
-0.0012553,0.033723,-0.0050772,anatBiHippo_30,session 4
-0.039542,-0.017507,-0.012944,anatBiHippo_30,session 4
-0.010513,-0.021882,0.006113,anatBiHippo_30,session 4
0.0018419,-0.037931,-0.0038582,anatBiHippo_30,session 4
-0.0098151,-0.0034016,-0.003636,anatBiHippo_30,session 4
-0.004577,-0.0010524,9.8315e-05,anatBiHippo_30,session 4
-0.01258,-0.016472,-0.0020481,anatBiHippo_30,session 4
-0.0018097,0.0015333,-0.0025346,anatBiHippo_30,session 4
-0.014962,0.00089635,-0.0012474,anatBiHippo_30,session 4
0.0048768,-0.006211,0.018582,anatBiHippo_30,session 4
-0.004764,-0.0017313,-0.0019008,anatBiHippo_30,session 4
-0.0046568,0.010237,-0.0051022,anatBiHippo_30,session 4
0.0088331,0.009731,-0.00052435,anatBiHippo_30,session 4
-0.00083552,-0.001381,0.0023936,anatBiHippo_30,session 4
-0.0055646,-0.011146,0.00089831,anatBiHippo_30,session 4
-0.027741,0.026463,-0.014745,anatBiHippo_30,session 4
0.0080381,0.0041683,-0.0032391,anatBiHippo_30,session 4
0.0057115,-0.0047453,-0.0020044,anatBiHippo_30,session 4
-0.0059398,0.014112,0.0041493,BA10,session 4
0.0045452,0.0017743,-0.001617,BA10,session 4
0.0081716,-0.013815,0.0048749,BA10,session 4
-0.0014076,-0.0066429,-0.002511,BA10,session 4
-0.020101,0.037219,0.0066011,BA10,session 4
0.0015764,-0.0091175,-0.0061155,BA10,session 4
0.0081891,0.017876,0.00066976,BA10,session 4
0.017614,0.0070224,-0.005929,BA10,session 4
0.0060977,0.031728,-0.0053725,BA10,session 4
0.0029351,0.0030222,-0.012407,BA10,session 4
0.0042859,0.022213,-0.010766,BA10,session 4
-0.017518,-0.0076605,-0.0027332,BA10,session 4
-0.0029689,0.021378,0.010225,BA10,session 4
-0.02472,0.013425,0.0040946,BA10,session 4
-0.013725,0.044705,-0.0082615,BA10,session 4
0.017394,-0.0030061,-0.007834,BA10,session 4
0.019266,-0.00095605,-0.0038709,BA10,session 4
0.0040453,0.029736,-0.0074122,BA10,session 4
-0.00057919,-0.00060553,0.00071791,BA10,session 4
0.01454,0.016933,-0.0084409,BA10,session 4
-0.017765,0.042991,-0.01653,BA10,session 4
-6.0612e-05,0.0032992,-0.0091564,BA10,session 4
-0.017169,-0.010626,0.0039135,BA10,session 4
-0.016745,-0.0093728,0.0043642,BA10,session 4
-0.00065061,0.026687,-0.0061234,BA10,session 4
-0.032626,-0.0065887,-0.02082,BA10,session 4
-0.04075,-0.011201,0.014881,BA10,session 4
0.0049816,-0.0041757,-0.00119,BA10,session 4
0.00059668,0.016441,-0.004727,BA10,session 4
-0.00028991,0.003041,0.037691,BA10,session 4
-0.018557,0.018562,0.010286,BA10,session 4
0.0040025,0.012977,-0.00090367,BA10,session 4
-0.0073067,0.031236,-0.0079834,BA10,session 4
-0.017978,-0.026471,0.058328,BA10,session 4
0.015717,0.025273,0.0018101,BA10,session 4
0.013384,0.03135,-0.0029072,BA10,session 4
0.012056,-0.0026158,-0.0016081,BA10,session 4
0.00031601,0.0073806,0.017656,BA10,session 4
0.0017161,0.0074531,-0.0043785,BA10,session 4
-0.00044116,-0.012672,-0.0065501,BA10,session 4
0.0042773,0.011676,0.014906,BA10,session 4
0.00018732,0.010534,-0.01301,BA10,session 4
-0.0049795,0.015009,-0.0041643,anatlAG,session 4
0.0056196,-0.0020803,0.0031765,anatlAG,session 4
-0.0020637,-0.015433,0.0014239,anatlAG,session 4
-0.0038703,0.0022199,-0.0053387,anatlAG,session 4
-0.014797,0.016061,-0.010661,anatlAG,session 4
0.013003,-0.0024949,-0.010563,anatlAG,session 4
0.0049533,0.0024761,-0.0055201,anatlAG,session 4
0.0047648,0.025639,-0.0046808,anatlAG,session 4
0.028772,0.014927,-0.010001,anatlAG,session 4
0.010262,0.014599,-0.014976,anatlAG,session 4
0.014023,0.026806,-0.012307,anatlAG,session 4
-0.0048621,0.012456,-0.0056634,anatlAG,session 4
0.0078181,0.016757,0.009766,anatlAG,session 4
-0.0015758,0.0053744,0.012966,anatlAG,session 4
-0.0019632,0.0057078,0.0018714,anatlAG,session 4
0.0078108,0.0082351,-0.0053703,anatlAG,session 4
0.036224,-0.0097258,-0.0025563,anatlAG,session 4
0.0010231,0.048077,-0.0026573,anatlAG,session 4
0.009973,0.0090252,0.011834,anatlAG,session 4
0.001171,0.021382,0.0024573,anatlAG,session 4
-0.0067985,0.0035471,-0.010568,anatlAG,session 4
0.0044448,-0.0041137,0.0052897,anatlAG,session 4
-0.020768,-0.018096,0.0037162,anatlAG,session 4
0.00024121,-0.0026908,0.0012895,anatlAG,session 4
0.004762,-0.014158,0.0047298,anatlAG,session 4
-0.026354,-0.0035741,-0.01009,anatlAG,session 4
0.0030035,-0.013206,0.0038736,anatlAG,session 4
-0.000864,0.0057084,-0.0071071,anatlAG,session 4
-0.0031264,0.011249,-0.0047958,anatlAG,session 4
0.0074008,0.0066236,0.0026549,anatlAG,session 4
-0.0092983,-0.0041532,-0.0012813,anatlAG,session 4
0.00017345,-0.0085128,0.0024588,anatlAG,session 4
0.004449,-0.0019852,0.0081975,anatlAG,session 4
-0.0032616,0.0087935,0.0057324,anatlAG,session 4
-0.0025317,0.01138,-0.0030081,anatlAG,session 4
-0.0076504,0.0065588,-0.0057604,anatlAG,session 4
0.013576,-0.0033397,0.0045873,anatlAG,session 4
-0.0069069,0.012347,0.00607,anatlAG,session 4
0.0025805,0.015849,0.0008648,anatlAG,session 4
0.0041214,0.0059942,-0.0055528,anatlAG,session 4
-0.0089727,0.057085,-0.007826,anatlAG,session 4
0.013119,0.00033739,-0.0024998,anatlAG,session 4
-0.003001,0.039349,-0.0084451,priorlAG,session 4
-0.00068349,0.0037829,-0.0041823,priorlAG,session 4
-0.00045184,-0.030223,0.005976,priorlAG,session 4
0.0067462,-0.012191,0.0096806,priorlAG,session 4
-0.026931,0.0042693,-0.0051885,priorlAG,session 4
0.0017587,0.010703,-0.015886,priorlAG,session 4
0.0044848,-0.014273,0.0025643,priorlAG,session 4
0.036192,0.033579,-0.0069284,priorlAG,session 4
0.022289,0.012466,-0.015336,priorlAG,session 4
0.0020647,0.0188,-0.015032,priorlAG,session 4
0.021158,0.028193,0.0007073,priorlAG,session 4
0.011577,-0.0039034,-0.0031938,priorlAG,session 4
0.021966,0.035771,0.0018227,priorlAG,session 4
0.0046026,-0.017641,-0.00099523,priorlAG,session 4
0.012934,0.012234,-0.0048446,priorlAG,session 4
0.00070672,-0.0043019,-0.011066,priorlAG,session 4
0.040513,-0.027622,0.0098702,priorlAG,session 4
-4.9555e-05,0.023941,0.0049288,priorlAG,session 4
0.0022723,0.0024523,0.00015679,priorlAG,session 4
0.0016655,0.0093035,-0.0056168,priorlAG,session 4
0.0058364,-0.0042226,-0.00096133,priorlAG,session 4
0.0088874,-0.0094107,0.0082317,priorlAG,session 4
-0.021292,-0.020358,0.011541,priorlAG,session 4
-0.018089,0.022106,-0.0082256,priorlAG,session 4
0.0068686,0.0017666,-0.00073049,priorlAG,session 4
-0.0068939,0.003538,-0.007632,priorlAG,session 4
0.010646,-0.0055016,0.011866,priorlAG,session 4
0.027036,0.01772,-0.021498,priorlAG,session 4
-0.0053814,0.010622,-0.0086097,priorlAG,session 4
0.007593,-0.029785,0.0046613,priorlAG,session 4
-0.0054765,-0.0088128,-0.00011072,priorlAG,session 4
0.0018908,-0.013854,0.018048,priorlAG,session 4
0.01715,-0.01442,0.0056693,priorlAG,session 4
0.00038306,0.020836,0.0014513,priorlAG,session 4
0.0063618,-0.00066164,-0.0048184,priorlAG,session 4
-0.002019,-0.0024357,-0.0012946,priorlAG,session 4
-0.0089685,0.045693,0.033108,priorlAG,session 4
-0.0055826,0.012206,0.0040416,priorlAG,session 4
0.0044863,0.013819,0.0023052,priorlAG,session 4
-0.030241,-0.018374,-0.013091,priorlAG,session 4
-0.015527,0.084184,-0.0032398,priorlAG,session 4
0.0010803,-0.013996,-0.00043998,priorlAG,session 4
